pathway,pval,padj,log2err,ES,NES,size,db,leadingEdge_str,tissue,mission,glds,contrast_column,rank_sign,sign_convention
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.000675616772422206,0.00763049531206257,0.477270815362862,-0.723325782893329,-1.97378078569372,15,kegg,Cox5a; Cox7a2; Cox7a1; Cox6c; Cox5b; Cox7c; Cox6a1; Cox7b; Cox6b1; As3mt; Cox8a; Cox4i1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,0.158898305084746,0.448654037886341,0.160801401070022,0.467850717609372,1.31992676907425,15,kegg,Abl2; Prkd3; Ptpn11; Ikbkg; Chuk; Ikbkb; Acp1; Rela; Prkd2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY,0.471243042671614,0.807845216008481,0.0782955249944794,-0.356425711597299,-0.98324714316646,16,kegg,Chrna4,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY,0.0741410488245931,0.3441647597254,0.222056046145248,-0.50853391078804,-1.43328219062348,17,kegg,Gstp1; Gstm5; Mgst1; Gstp2; Gstm7,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,0.833634719710669,0.953890811655688,0.0493910105981501,-0.256542788040465,-0.72305543726965,17,kegg,Arpc1b; Nck2; Arpc2; Wipf3; Nck1; Arpc5l; Actr2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY,0.922641509433962,0.978713645366413,0.0466948041282054,-0.222161260261313,-0.606224245284434,15,kegg,Src; Map2k1; Hras; Elk1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY,0.766949152542373,0.931988843595795,0.060640400949416,0.268898274566873,0.758630942306333,15,kegg,Kras; Pdgfra; Mapk1; Map2k2; Braf; Nras,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,0.61036036036036,0.878625739228386,0.0749278818393739,0.288369472924208,0.893961762833359,23,kegg,Creb3; Atf2; Gnai3; Adcy9; Atf6b,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,0.789838337182448,0.936574911258455,0.0633597010643758,0.240485588962087,0.774339771658316,27,kegg,Creb3; Atf2; Atf6b; Gng12; Creb1; Rhoa; Atf4; Creb3l3; Mapk12; Creb3l1; Creb3l2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.667903525046382,0.903080822597925,0.0609039347452418,-0.306389726647648,-0.845216306286628,16,kegg,Calm2; Calm3; Plcb1; Nfatc4; Ppp3cc; Plcb3,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.989304812834225,0.989304812834225,0.0409055783172035,-0.176547767111293,-0.542934354040649,24,kegg,Gng2; Gnb4; Gng10; Gng11; Gng5; Gngt2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN,0.896328293736501,0.96682602470454,0.0542315935495841,0.231014642636378,0.662489064507031,16,kegg,Ppp3r1; Gnaq; Nfatc3,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.0948121645796064,0.357755589931093,0.193813302725311,-0.464442067531793,-1.38608679843959,21,kegg,Limk1; Gng2; Gnb4; Gng10; Gng11; Rac2; Gng5; Cxcr4; Gngt2; Ccr5; Gngt1; Rac3; Gng7; Gnb5,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY,0.133474576271186,0.413340623291416,0.176694268938498,0.476653091840906,1.34476052253941,15,kegg,Map3k7; Tab3; Ikbkg; Tab1; Tab2; Ripk1; Tnfrsf1a; Chuk; Ikbkb,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.839622641509434,0.953890811655688,0.051011413203915,-0.258373946404032,-0.705039890733917,15,kegg,Egfr; Map2k1; Hras,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING,0.279661016949153,0.610169491525424,0.117249716749792,0.407231394557854,1.14890412401407,15,kegg,Cdc27; Anapc1; Anapc7; Espl1; Cdc26; Cdc16,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY,0.93859649122807,0.979405034324943,0.0425877779273254,-0.205570418738382,-0.650117231339148,26,kegg,Gng2; Gnb4; Gng10; Map2k1; Gng11; Hras; Gng5; Gngt2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.498181818181818,0.817529137529137,0.0743625384422526,-0.335921850456494,-0.975413609307279,19,kegg,Gng2; Gnb4; Gng10; Gng11; Gng5; Gngt2; Gngt1; Gng7; Pik3r6; Gnb5,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
