pathway,pval,padj,log2err,ES,NES,size,db,leadingEdge_str,tissue,mission,glds,contrast_column,rank_sign,sign_convention
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM,0.292307692307692,0.499607227022781,0.116739204791222,0.349736785669205,1.10873874734663,25,mitocarta,Aldh6a1; Acat1; Bcat2; Etfdh; Hsd17b10; Ivd; Hmgcl; Mccc2; Acad8,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM,0.0501154157616216,0.17818814493021,0.321775918075361,0.569739920535743,1.59479984306942,15,mitocarta,Dmgdh; Gldc; Amt; Etfdh; Aldh7a1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM,0.108695652173913,0.289855072463768,0.199915231309662,0.476920481026574,1.34798464794755,16,mitocarta,Acat1; Hadh; Etfdh; Aldh7a1; Hadhb,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE,0.00335181416515533,0.0214516106569941,0.431707695803346,-0.617022243816038,-1.78950273714974,20,mitocarta,Cs; Fh1; Mdh2; Sdhd; Sdhb; Sdha; Aco2; Ogdh; Dlst; Suclg1; Mrps36; Idh3a,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM,0.509157509157509,0.753719008264463,0.0736212741014394,-0.308468598315835,-0.967793491835002,27,mitocarta,Prxl2a; Prdx3; Prdx4; Msrb2; Mgst1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM,0.0199752372262353,0.0799009489049411,0.352487857583619,-0.540458911180363,-1.59011840344461,22,mitocarta,Cyb5r3; Mtarc1; Ephx2; Tst; Mpst; Mgst1; Aldh1b1; Glyat; Akr7a5; Aldh2; Abhd10; Cbr3,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM,1.82796448375274e-05,0.000194982878266959,0.575610261071129,-0.733563740076764,-2.13597437423441,21,mitocarta,Fasn; Cyb5r3; Fabp1; Dbi; Echdc1; Slc25a1; Acaa1b; Ephx2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION,0.0159505669116489,0.0729168773103949,0.352487857583619,0.436131362226239,1.61343306541888,43,mitocarta,Crot; Acadm; Cpt2; Acat1; Crat; Acad10; Acsm5; Hadh; Acad11; Etfdh; Hadhb; Acadl; Cpt1c; Hsd17b10; Acsm3; Acsl1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM,0.296641791044776,0.499607227022781,0.105125131597001,-0.382707903633474,-1.12954020459189,23,mitocarta,Gpam; Ptpmt1; Sphk2; Agpat4; Gpat2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS,0.0671641791044776,0.195386702849389,0.237793834423688,-0.48512529837502,-1.43181921140574,23,mitocarta,Fdxr; Fdx1; Glrx5; Hscb; Cisd1; Nfs1; Ndufab1; Nubpl; Cisd3; Fdx2; Nfu1; Lyrm4; Iscu; Fxn; Abcb7,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS,0.0650557620817844,0.195386702849389,0.241339976815091,-0.452048816044269,-1.46247156274351,31,mitocarta,Ndufs1; Ndufs8; Fdx1; Glrx5; Sdhb; Cisd1; Ndufv2; Aco2; Ndufs7; Ndufv1; Nfs1; Uqcrfs1; Glrx2; Dna2; Ndufs2; Nubpl; Rsad1; Cisd3; Fdx2; Nfu1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING,0.129151291512915,0.317910871416407,0.166933848713193,-0.493108251010859,-1.34383685852025,16,mitocarta,Fabp1; Fdxr; Fdx1; Ppox; Alas2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING,0.315298507462687,0.504477611940298,0.101350743797099,-0.377539974973064,-1.11428736256544,23,mitocarta,Ak2; Nt5dc2; Nme4; Suclg1; Tk2; Hint1; Dut; Nudt2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM,0.562091503267974,0.782040352372833,0.0774767547848578,0.306211174722971,0.941273422875076,22,mitocarta,Dmgdh; Amt; Aldh7a1; Mthfsl; Mto1; Slc25a32; Slc25a38; Mthfs; Sardh,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES,1,1,0.0498907356726307,0.137719092678026,0.445531927547326,27,mitocarta,Trmt10c; Ptcd2; Hsd17b10; Fastkd5; Eral1; Ddx28; Dhx30; Mtpap; Rpusd4; Tfb1m; Supv3l1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
